title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
"El Verde De Tus Ojos","Kiko Rodriguez","Y Los Claveles Mios",USA371394602,spotify,7AKMCGWCxjA00t52aEn2pc,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7AKMCGWCxjA00t52aEn2pc
"Donde Estará","Anthony Santos","Corazón Bonito",USPR79301502,spotify,7oJ5gMtXIjVyx9plzoFkHU,299s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7oJ5gMtXIjVyx9plzoFkHU
"Besito a Besito","Luis Miguel Del Amargue","De Rodillas Te Pido",USALH0701537,spotify,0qLnHf2YgXGFzyBjBgiGJ6,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0qLnHf2YgXGFzyBjBgiGJ6
"Se Vive Una Vez","Joe Veras","Tonto Corazón",US3Z40410082,spotify,1tO3sNcxkPHDTlXSkfm4Qh,266s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1tO3sNcxkPHDTlXSkfm4Qh
"Mundo Sin Ti","Manny Rod, Katy Jara","Mundo Sin Ti",TCADX1893001,spotify,0clflgpo1bcgl9WBHIibaI,225s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0clflgpo1bcgl9WBHIibaI
"Me Derrumbo","Dani J","Me Derrumbo",ES19S1800028,spotify,3GCJRYiaQyJPB4WVskhsPB,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3GCJRYiaQyJPB4WVskhsPB
Calma,"Kewin Cosmos, Ataca , La Alemana",Calma,ushm21914739,spotify,7cOBQeZiaECiC9DANVcZ8h,247s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7cOBQeZiaECiC9DANVcZ8h
"Esta Noche","Mike Bahía, Greeicy","Esta Noche",MXF151800428,spotify,7vFmnmcsp41uzBUiw1zxfw,169s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7vFmnmcsp41uzBUiw1zxfw
"Morir Solo","Prince Royce","Morir Solo",USSD11900250,spotify,18hnXK4HWm3BxT8QijiJVO,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/18hnXK4HWm3BxT8QijiJVO
"Una Copa","Sencillamente Joe","Una Copa",ushm21945893,spotify,2eY8b4WMwZ3uUTFjsjw6zc,224s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2eY8b4WMwZ3uUTFjsjw6zc
"Mi Maldición","Dani J",Superstición,ES19S1900012,spotify,02coiBO6o5BfIROCq1RUgA,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/02coiBO6o5BfIROCq1RUgA
Tropical,"Daniel Santacruz, Mario Baro",Tropical,QZFYY1992546,spotify,6IX8TAYxdtgCHXBUFR3Vtv,201s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6IX8TAYxdtgCHXBUFR3Vtv
"Bachata Sensual","Dani J, Korke y Judith","Bachata Sensual",ES19S1900009,spotify,4rtebl0N4jOFWnYcU5YxnJ,218s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4rtebl0N4jOFWnYcU5YxnJ
Aire,"Dani J, Xriz",Superstición,ES19S1900010,spotify,3NEfIzk2gpYgYvenjz0sJL,217s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3NEfIzk2gpYgYvenjz0sJL
Payasos,"Romeo Santos, Frank Reyes",Utopia,USSD11900088,spotify,1soECbw2IFdWt5W8Rb4uG7,203s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1soECbw2IFdWt5W8Rb4uG7
Culpables,"DJ Khalid, Johandy",Culpables,ushm91857658,spotify,5wkYrlZV8iXLeiEcb8qjID,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5wkYrlZV8iXLeiEcb8qjID
"Entre Beso y Beso - Bachata Version","OXU & BREY, Grupo Extra","Entre Beso y Beso (Bachata Version)",CH9181900000,spotify,2nBuSBtoaOxdZECqAm0dHV,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2nBuSBtoaOxdZECqAm0dHV
Superstición,"Dani J",Superstición,ES19S1900011,spotify,19AsWh4ANYquyueUsNYHrh,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/19AsWh4ANYquyueUsNYHrh
"Por Mi Timidez","Anthony Santos","Lo Nuevo Y Lo Mejor",USPR79900392,spotify,167ASixNhNgXwrRDvvPTwT,282s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/167ASixNhNgXwrRDvvPTwT
"En el Muelle de San Blas","Monchy & Alexandra","Dos Locos",US3Z40407838,spotify,6UFCdosJux24IcaIAhf15D,248s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6UFCdosJux24IcaIAhf15D
"90 Minutos (Futbol Mode) [Bachata Version]","Marco Puma, Blaze","90 Minutos (Futbol Mode) [Bachata Version]",usdy41889763,spotify,6c1meMRe2rRKQDweD6P7S1,199s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6c1meMRe2rRKQDweD6P7S1
"Tengo una Necesidad - Bachata Version","Grupo Extra","Tengo una Necesidad (Bachata Version)",CH9181900033,spotify,5sRMQMMZ8v3GVI7WrRw9AU,272s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5sRMQMMZ8v3GVI7WrRw9AU
"No Te Puedo Perdonar","Luis Miguel Del Amargue","Bachatas y Merengues",QM6P41492401,spotify,1FXsn3VtMyK2uUxtl9yeST,263s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1FXsn3VtMyK2uUxtl9yeST
"Culpables (Bachata Version)","DJ Khalid, Dana D Nova, Seo Fernandez","Culpables (Bachata Version)",TCAEE1987604,spotify,3nHDtotJHBWDoCGHViM0gD,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3nHDtotJHBWDoCGHViM0gD
"Que Lo Nuestro Se Quede Nuestro","Fran Rozzano","Que Lo Nuestro Se Quede Nuestro",ES19S1800035,spotify,2xsJasQ0Bmp1NbRvONoxKv,228s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2xsJasQ0Bmp1NbRvONoxKv
Antojito,"Mickey Then",Antojito,TCAEJ1945588,spotify,3GIN6heTz7pcFSdeQr0Kzp,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3GIN6heTz7pcFSdeQr0Kzp
Paris,"Pinto Picasso",Paris,QZFZ71967999,spotify,3ovPAIIqtudVzE5xEGmdN7,213s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3ovPAIIqtudVzE5xEGmdN7
"Vamanos Mi Amor","Tony Berroa","La Bachata Tumbo Todo",USQL81000217,spotify,4qT547WKI4RrwJeQ79RNmD,164s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4qT547WKI4RrwJeQ79RNmD
"Kiss Me","Lola Jane","Kiss Me",GBE7J1702001,spotify,0mGgZ37ykatw88uuoMqAPn,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0mGgZ37ykatw88uuoMqAPn
"Aquel Idiota","Prince Royce","FIVE (Deluxe Edition)",USSD11600446,spotify,6bFIrxak5kFUtFeycfj8Is,228s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6bFIrxak5kFUtFeycfj8Is
"Besos Sin Usar (feat Marco Puma)","Daniel Santacruz, Marco Puma","Momentos de Cine",USEWG1838019,spotify,4NWHt9E4KepIUoOQSJQ3YR,211s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4NWHt9E4KepIUoOQSJQ3YR
"A Quién","Hajime Waki","A Quién",ushm81854538,spotify,6ST40QR8yLZu8945yGptvj,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6ST40QR8yLZu8945yGptvj
Bubalu,"Seo Fernandez, DJ Khalid",Bubalu,TCAEB1971739,spotify,4G6Ecx4qYTbjx8K5Z0u5JT,258s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4G6Ecx4qYTbjx8K5Z0u5JT
Loca,"Ephrem J, Dani J",Loca,QZFYX1933482,spotify,0qq0VPYbCCJYXoSaoEGDZt,231s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0qq0VPYbCCJYXoSaoEGDZt
"Tus Besos","Juan Luis Guerra 4.40","Todo Tiene Su Hora",QM8961400002,spotify,2QyJTZeqxmVfbesnoN3r7k,197s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2QyJTZeqxmVfbesnoN3r7k
Inseparables,"Ephrem J",Inseparables,TCADK1895775,spotify,0eAYCiZmrM7VJiTEy8Ve5i,182s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0eAYCiZmrM7VJiTEy8Ve5i
"Cuando Se Acaba el Placer","Ephrem J","Cuando Se Acaba el Placer",TCACW1753639,spotify,4PcyHWQiux9kwZ43cUJA9W,244s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4PcyHWQiux9kwZ43cUJA9W
"Tu De Que Vas","Ephrem J","El Mejor Momento",TCADU1842671,spotify,4cIdPRr8qVtgggdKLaAe6u,196s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4cIdPRr8qVtgggdKLaAe6u
"Hasta Cuándo","Dani J, Sanco",Experiencias,ES19S1800018,spotify,2L5UvyQCFUEm4Qad6Z82xI,217s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2L5UvyQCFUEm4Qad6Z82xI
"Muchachita Linda","Juan Luis Guerra 4.40","Todo Tiene Su Hora",QM8961400008,spotify,77KKwTZ8IH6Iz2gxyQCUlQ,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/77KKwTZ8IH6Iz2gxyQCUlQ
"Cuatro Babys (Bachata Trap)",Jeyro,"Cuatro Babys (Bachata Trap)",USBMS1700349,spotify,3gi9iiFnwdRuOWavBnvDIX,263s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3gi9iiFnwdRuOWavBnvDIX
"Ella Baila","Daniel Santacruz","Ella Baila",USEWG1712456,spotify,16OF2jzcdoPXg8RbmPcYcC,166s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/16OF2jzcdoPXg8RbmPcYcC
"Valorate Mujer","Mr. Don","God Is Good",TCADM1829864,spotify,7oCXHOkXoGYAW3PuGKSBKv,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7oCXHOkXoGYAW3PuGKSBKv
"Baile Asesino","sP Polanco, Daniel Santacruz","Bchta Rising",QZ8LD1925439,spotify,6QfU3mGvrGb9rzoUEu8wBU,261s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6QfU3mGvrGb9rzoUEu8wBU
"Mentira (En Vivo)",SENORITO,"Señorito (En Vivo)",TCACT1644950,spotify,20mG70adV2o7xwt7NZ20Dk,267s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/20mG70adV2o7xwt7NZ20Dk
"El Amante (Versión Bachata)","Luis Baca","El Amante (Versión Bachata)",TCADA1721256,spotify,1QT6QCPwN41qKSYvfJDWCi,196s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1QT6QCPwN41qKSYvfJDWCi
"Galleticas De Avena","Enrique Feliz","Cultura Domusicana",USEWG0500004,spotify,0DTNreGRPlrcBxDDQjUCdZ,276s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0DTNreGRPlrcBxDDQjUCdZ
"Casarme Contigo","Sencillamente Joe","Mi Realidad",ushm81939433,spotify,4q13Hv9FgCOcMVDfqoeZTR,245s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4q13Hv9FgCOcMVDfqoeZTR
Fantasías,"Monchy & Alexandra","Hasta El Fin",US3Z40407740,spotify,6ZTAxs8vGGlq6mp5VQtTw8,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6ZTAxs8vGGlq6mp5VQtTw8
"Bailemos (feat. María Artés)","Maki, María Artés","Quisiera parar el tiempo (Incondicional trilogía parte dos)",ES5151800430,spotify,67KLSdWEUV1LEFBhzUmlhn,248s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/67KLSdWEUV1LEFBhzUmlhn
"Ay Mama","Manny Rod","Ay Mama",ushm21997657,spotify,5ncn7CAx30YCdDL9uxlega,208s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5ncn7CAx30YCdDL9uxlega
"Dices Que Te Vas (Versión Bachata)","DJ Khalid, Alejandra, Johandy","Dices Que Te Vas (Versión Bachata)",TCAEH1954858,spotify,44k03AxW5WSkxnF1ZHJQo9,253s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/44k03AxW5WSkxnF1ZHJQo9
"Quizás (feat. Yuridia)","Toby Love, Yuridia","La Voz de La Juventud",USSD11000453,spotify,0gzxP0hdhEgkSZBqIqMQgH,268s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0gzxP0hdhEgkSZBqIqMQgH
"Tu Jueguito",Aventura,"The Last",US83W0970005,spotify,6Ezrvk64WB6scceSL3lDjp,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6Ezrvk64WB6scceSL3lDjp
"Antes Del Lunes","Héctor Acosta ""El Torito""","Antes Del Lunes",TCAEE1940246,spotify,0kEYFuYLOi3DIouaXFUwjx,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0kEYFuYLOi3DIouaXFUwjx
"Empeñaria Mi Vida",Circharles,"Alter Ego",TCACY1720725,spotify,2p5lbl5coN6Lere9k3Kh8q,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2p5lbl5coN6Lere9k3Kh8q
"Una Extraña Mas",Circharles,"Una Extraña Mas",TCAEK1997523,spotify,146JaslrcsiZEqnJKX6PIh,205s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/146JaslrcsiZEqnJKX6PIh
"Caliente o Frio","Monchy Y Nathalia","Monchy & Nathalia",TCACH1561082,spotify,178q8xupgOIDc9S2ZCxkwq,255s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/178q8xupgOIDc9S2ZCxkwq
"La Mejor Versión de Mi - Remix","NATTI NATASHA, Romeo Santos","La Mejor Versión de Mi (Remix)",USB271900136,spotify,2dy3TKVDEbIeWxeIb8JWqZ,229s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
"Te Quedas o Te Vas",Chantel,"Te Quedas o Te Vas",ushm91991983,spotify,4UodzL6SJrflKBPE9b1PIB,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4UodzL6SJrflKBPE9b1PIB
"Sed de Ti","Dustin Richie","Sed de Ti",uscgh1962361,spotify,3ndbjWW70L6fGzAbAO6uJ2,201s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3ndbjWW70L6fGzAbAO6uJ2
"Lo Prohibido",Jeyro,"Lo Prohibido",TCADI1756536,spotify,22r0qn8473OzwWWCSegkz8,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/22r0qn8473OzwWWCSegkz8
"Don Juan & Cupido","Henry Santos, Anthony Santos","Don Juan & Cupido",QM4TX1937966,spotify,13Dm4KwsIxVVlAYXMR31xp,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/13Dm4KwsIxVVlAYXMR31xp
"Estado Decadente","Kewin Cosmos, Jensen Hasir","Estado Decadente",usl4q1919881,spotify,5BXK04IE112yE3PlVkf2UF,172s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5BXK04IE112yE3PlVkf2UF
"Tu Sabes Amarme","Mr. Don","So Beautiful Love",QZGLS1952887,spotify,1Hu83cgARbqkYaTx8FqONo,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1Hu83cgARbqkYaTx8FqONo
"Si No Me Amas","Ala Jaza","Si No Me Amas",QZFZ31928593,spotify,3Q7O2xeDlwqh06oMgxXt9I,216s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3Q7O2xeDlwqh06oMgxXt9I
"Una Copa","Ephrem J","Una Copa",TCAEJ1943615,spotify,6AZ2shFKxO4ezNL283ZpUq,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6AZ2shFKxO4ezNL283ZpUq
"El Beso",SENORITO,"El Beso",TCAEM1966380,spotify,2T2n7LdyFxcISc6yG69gGh,268s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2T2n7LdyFxcISc6yG69gGh
Weekend,"Henry Santos, Lirow, Daniel Santacruz",Weekend,QMBZ91916305,spotify,2xSQ05tzoYMBIuJQUWUe56,228s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2xSQ05tzoYMBIuJQUWUe56
"El Hombre de Tu Vida","Joe Veras","Con Mas Amor",DOA251800405,spotify,3f9d4UXihDnTq9X6SNEG1j,294s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3f9d4UXihDnTq9X6SNEG1j
"Todo de Mi","Dani J","Todo de Mi",ES19S1900017,spotify,1JHIAmLrqKwURVE5lHVuj4,221s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1JHIAmLrqKwURVE5lHVuj4
"La Estrella",JR,Infinito,TCAEO1933474,spotify,5RSeiHJVaCVaehLj2D4PM5,215s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5RSeiHJVaCVaehLj2D4PM5
"Sin Casarme",JR,Infinito,TCAEO1933476,spotify,3Uf6bQxPYoQOXQGNoHYPdE,224s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3Uf6bQxPYoQOXQGNoHYPdE
Tesoro,JR,Infinito,TCAEO1933478,spotify,4Gx0MIvg4wj3GiNwD7e5Qz,282s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4Gx0MIvg4wj3GiNwD7e5Qz
Sentir,JR,Infinito,TCAEO1933483,spotify,3o4BSYFpBYJ1s3RyIaK4Mv,282s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3o4BSYFpBYJ1s3RyIaK4Mv
Infinito,JR,Infinito,TCAEO1933472,spotify,6WWMrjGp6OUkJeviKAyBa0,283s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6WWMrjGp6OUkJeviKAyBa0
"El Juego","Karlos Rosé",SABOTAJE,USUM71913613,spotify,6VJXFHC578WIxhKYkWevod,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6VJXFHC578WIxhKYkWevod
Brindo,"Karlos Rosé",SABOTAJE,USUM71913599,spotify,1uUepQuvpZ7G7hqyY4i1f5,210s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1uUepQuvpZ7G7hqyY4i1f5
"No Dejo De Amarte","Karlos Rosé",SABOTAJE,USUM71615207,spotify,6acJjbGSWmtY8BMiv0dCYO,251s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6acJjbGSWmtY8BMiv0dCYO
"Dec. 21","Prince Royce","Dec. 21",USSD11900386,spotify,5HXMo0UmeCdK9c8uDm9KKz,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5HXMo0UmeCdK9c8uDm9KKz
"Mal De Amore","Vicente Garcia","A la Mar",COSO11600137,spotify,7wxN9xvygIPUEAZwRB0wTG,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7wxN9xvygIPUEAZwRB0wTG
Fuiste,"Johnny Sky",Unreleased,US83W1800001,spotify,5OrJvSQ4jgnEYhliLCHgqq,241s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5OrJvSQ4jgnEYhliLCHgqq
"Para Que No Me Duela Tanto","DJ Khalid, Mr. Don","Para Que No Me Duela Tanto",TCAEK1984692,spotify,5ersNz7aWYWIdxny0xmVDY,257s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5ersNz7aWYWIdxny0xmVDY
"Carita de Inocente","Prince Royce","ALTER EGO",USSD11900413,spotify,30oZjF87SHCd0CE0ttGm5U,191s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/30oZjF87SHCd0CE0ttGm5U
"Señorita Por Favor","Prince Royce","ALTER EGO",USSD11900415,spotify,1Dn8Kkt9ZPOmULlsAfN7Kc,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1Dn8Kkt9ZPOmULlsAfN7Kc
"Es Muy Tarde","Prince Royce","ALTER EGO",USSD11900416,spotify,2FQcRWaBiHFCQWiFjdO9sL,215s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2FQcRWaBiHFCQWiFjdO9sL
"Me Robaste la Vida","Prince Royce","ALTER EGO",USSD11900418,spotify,1jKs510R9wm76lF6OmPxI2,208s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1jKs510R9wm76lF6OmPxI2
"Contra la Pared","Prince Royce","ALTER EGO",USSD11900419,spotify,6CnRdQtyx2keOOElMrUMz6,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6CnRdQtyx2keOOElMrUMz6
"Si Supieras","Prince Royce","ALTER EGO",USSD11900414,spotify,2XDa7vfcZnxbSVtwDm0AKK,239s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2XDa7vfcZnxbSVtwDm0AKK
Lotería,"Prince Royce","ALTER EGO",USSD11900417,spotify,17Ey9p2LVX9BWaq51t56xU,217s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/17Ey9p2LVX9BWaq51t56xU
"Como Va a Ser","Pinto Picasso",Bleu,QZHN62070080,spotify,3zrbxSHWhLn4ZjWEDmc2Yw,234s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3zrbxSHWhLn4ZjWEDmc2Yw
"Know You No More","Pinto Picasso",Bleu,QZHN62070081,spotify,6XTQOHhSvCDzhRmGweLN90,234s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6XTQOHhSvCDzhRmGweLN90
Lucky,"Pinto Picasso",Bleu,QZHN62070082,spotify,2O47HLPZyBQYshHNZXq3n1,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2O47HLPZyBQYshHNZXq3n1
Señal,"Pinto Picasso, Vikina",Bleu,QZHN62070083,spotify,1mPxJsJih80iCIiX6JIz2a,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1mPxJsJih80iCIiX6JIz2a
"Culo Bachata Version","Jiory, DJ Alejandro, Dj Dimen5ions","Culo Bachata Version",TCAES2041671,spotify,5ltIz9AQCYyFiIW9UsVeaz,181s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5ltIz9AQCYyFiIW9UsVeaz
"Admv - (Bachata Version)","DJ Khalid, Mr. Don","Admv - (Bachata Version)",TCAEW2076687,spotify,4pSPdbxUCMSJq2SAJmS7CK,183s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4pSPdbxUCMSJq2SAJmS7CK
BEBÉ,"Camilo, El Alfa",BEBÉ,USSD12000562,spotify,7D7EH7MGyNHWSkqrszerI1,199s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
"More Than Words","Andres Reinell La Verdad","More Than Words",QZHN42045253,spotify,14C8rTKn3CfXtOkKK23ny8,238s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/14C8rTKn3CfXtOkKK23ny8
"Un Millon De Besos","Mickey Then",Musa,TCAEY2094118,spotify,2XafoeoeRV4U8jaeCpgNYF,202s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2XafoeoeRV4U8jaeCpgNYF
Mujeriego,"Ala Jaza",Mujeriego,QZK6P1936845,spotify,4wfquvLHHbIDuROoZatdU2,234s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4wfquvLHHbIDuROoZatdU2
"Si Tu la Quieres (Bachata Version)","DJ Tony Pecino, Pablo Dazán","Si Tu la Quieres (Bachata Version)",ushm82077223,spotify,7JeqmkDFTEm0saSharZUeA,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7JeqmkDFTEm0saSharZUeA
"Hecha Pá Mi","DJ Tony Pecino, Vinny Rivera","Hecha Pá Mi",US7VG2130924,spotify,2UgTpgzV1qTd6F3cjNcAFv,198s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2UgTpgzV1qTd6F3cjNcAFv
"Caramelo - Bachata Version","DJ Tronky, Marco Puma","Caramelo (Bachata Version)",QZGWW2133824,spotify,3ayoKCbIZ18ulHRIAJ0Fog,177s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3ayoKCbIZ18ulHRIAJ0Fog
"Tattoo - Bachata Version","DJ Tronky, Felix","Tattoo (Bachata Version)",ITDO82000672,spotify,6Zf937EoqZsXdz2Unm0RMu,203s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6Zf937EoqZsXdz2Unm0RMu
Bandida,"Kiko Rodriguez","Bachata Rosa",GBLLT1900570,spotify,5PoHTKpTNV0oLB2JSF3bAX,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5PoHTKpTNV0oLB2JSF3bAX
"El Beso Que No Le Di","Romeo Santos, Kiko Rodriguez",Utopia,USSD11900081,spotify,2kcc5humLS6PKOI9rwvXex,207s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2kcc5humLS6PKOI9rwvXex
"Eso Es Amor",Jiory,"Money, Sex & Love",TCADR1824194,spotify,4A5JfvzR4f1e8YL6ssvPAG,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4A5JfvzR4f1e8YL6ssvPAG
"La Serpiente","Ralphy Dreamz, Luis Vargas","La Serpiente",QMBZ92032188,spotify,4BRG6SROw2Oza2fGZfds6l,256s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4BRG6SROw2Oza2fGZfds6l
"Quizás Si, Quizás No","Los Toros Band","Super Bachata Classics",ITF250300052,spotify,5I95l9fCGPgtxBrgpzppIe,270s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5I95l9fCGPgtxBrgpzppIe
"De Rodillas Te Pido","Luis Miguel Del Amargue","De Rodillas Te Pido",USALH0701335,spotify,66E9D8ihbcTs0qr98oVobO,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/66E9D8ihbcTs0qr98oVobO
Quédate,"Debi Nova, Pedro Capó",Quédate,USSD11900388,spotify,0is5MOZLNpo5iAY3M0B9ml,176s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0is5MOZLNpo5iAY3M0B9ml
"Cómo Pagarte - Bachata Remix","Bachata Mix Enamora'o","Bachateando (Vol 1)",ES71G1858685,spotify,0R6UgHeitGZdn3hO7BIHfg,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0R6UgHeitGZdn3hO7BIHfg
"Seis Nueve","Alejandra Feliz, Jay Ramirez","Ahora Es Que Falta",QZHN71936105,spotify,0Ttz7YCKHLpI7ifnqc1VzG,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0Ttz7YCKHLpI7ifnqc1VzG
"Me Vas a Recordar","Steven Rousse","Me Vas a Recordar",TCADW1866715,spotify,4OistV2LnrDxWC4fYFWpFu,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4OistV2LnrDxWC4fYFWpFu
Religion,Chantel,Religion,ushm81831758,spotify,66k3rjoUQsKrRH9HlgGiWi,218s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/66k3rjoUQsKrRH9HlgGiWi
"Perteneces a Nadie",Esme,"Perteneces a Nadie",USCGJ1774436,spotify,1xpPTsms38ufxj8poLztUz,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1xpPTsms38ufxj8poLztUz
"Nuestro Amor","Alex Bueno, Romeo Santos","Nuestro Amor",USEWG2087000,spotify,197PCRC6OSRsJvYCurlsdz,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/197PCRC6OSRsJvYCurlsdz
